Filename,Touches
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/gpx/Gpx11FileLogger.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutStop.java,11
assets/generate-pages/content/17.customurl.md,3
assets/generate-pages/content/images/17.png,3
assets/generate-pages/filesToProcess.json,4
assets/pgp.png,2
assets/testharness/docker-compose.yml,12
docs/images/17.png,3
gpslogger/src/main/java/com/mendhak/gpslogger/MainPreferenceActivity.java,29
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONLogger.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/nmea/NmeaFileLogger.java,18
gpslogger/src/main/java/com/mendhak/gpslogger/senders/FileSenderFactory.java,50
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlJobTest.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlJobTest.kt,3
gpslogger/package-lock.json,1
assets/generate-pages/static/images/GitHub-Mark-64px.png,1
assets/generate-pages/static/images/GitHub_Logo.png,1
assets/generate-pages/static/images/crowdin.png,1
assets/generate-pages/static/images/dribble.png,1
assets/generate-pages/static/images/facebook.png,1
assets/generate-pages/static/images/google.png,1
assets/generate-pages/static/images/instagram.png,1
assets/generate-pages/static/images/twitter.png,1
docs/images/GitHub-Mark-64px.png,1
docs/images/GitHub_Logo.png,1
docs/images/crowdin.png,1
docs/images/dribble.png,1
docs/images/facebook.png,1
docs/images/google.png,1
docs/images/instagram.png,1
docs/images/twitter.png,1
gpslogger/src/main/res/drawable-mdpi/geojson.png,3
gpslogger/src/main/res/layout/fragment_simple_view.xml,17
gpslogger/src/main/java/com/mendhak/gpslogger/common/BundleConstants.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/Maths.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/UploadEvents.java,25
gpslogger/src/main/java/com/mendhak/gpslogger/senders/GpxReader.java,12
gpslogger/src/main/res/xml/autoftpsettings.xml,14
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriter.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriterFeatureCollections.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriterLine.java,2
assets/generate-pages/index.js,7
assets/text/faq/faq99-other-links.md,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/IntentConstants.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/CommandEvents.java,10
gpslogger/src/main/res/layout/fragment_detailed_view.xml,14
gpslogger/src/main/res/values-sv/strings.xml,20
gpslogger/src/main/res/values-es/strings.xml,17
gpslogger/src/main/res/values-zh/strings.xml,17
packages.txt,2
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/UploadSettingsFragment.java,7
gpslogger/src/main/res/xml/pref_upload.xml,15
assets/text/privacypolicy.md,6
